filename,band,gain,exp_time,bg_mean,bg_median,bg_std,bg_mode,masked_frac
20260407T203715_621_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,9354.521484375,9368.0,691.2989501953125,9394.95703125,0.1129940661772101
20260407T203711_651_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9722.728515625,9728.0,899.6995849609375,9738.54296875,0.11945275570753294
20260407T203715_621_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9640.89453125,9632.0,895.2489624023438,9614.2109375,0.12995009051594086
20260407T203835_393_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,8845.5126953125,8848.0,925.1461181640625,8852.974609375,0.14773584431258172
20260407T203839_363_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9138.271484375,9152.0,957.4780883789062,9179.45703125,0.15466282812028562
20260407T203843_333_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,8856.1591796875,8864.0,930.5460205078125,8879.681640625,0.1514099114955245
20260407T203835_393_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,8135.3505859375,8184.0,744.1067504882812,8281.298828125,0.14343948003620638
20260407T203839_363_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,8453.4658203125,8512.0,777.8543701171875,8629.068359375,0.14539123001106305
20260407T203843_333_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,8159.0673828125,8208.0,750.7127685546875,8305.865234375,0.1394762647088404
20260407T203835_393_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,8819.8369140625,8832.0,924.7652587890625,8856.326171875,0.15494569043548226
20260407T203839_363_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9119.9521484375,9136.0,956.6282958984375,9168.095703125,0.15146019812933723
20260407T203843_333_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,8836.0302734375,8848.0,929.1195678710938,8871.939453125,0.153041084179825
20260407T204052_121_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3948.55078125,3936.0,544.23876953125,3910.8984375,0.06289600724127527
20260407T204056_091_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3946.760009765625,3936.0,544.910400390625,3914.47998046875,0.08451297395152368
20260407T204100_061_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3949.369873046875,3936.0,544.1092529296875,3909.26025390625,0.07791285326360253
20260407T204052_121_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2763.938720703125,2760.0,334.5759582519531,2752.12255859375,0.1106808810218244
20260407T204056_091_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2765.642822265625,2760.0,334.3929748535156,2748.71435546875,0.09277883938449161
20260407T204100_061_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2766.054443359375,2760.0,335.1265869140625,2747.89111328125,0.09262169365382682
20260407T204052_121_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3942.693603515625,3936.0,544.0414428710938,3922.61279296875,0.07873001106305944
20260407T204056_091_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3941.55224609375,3936.0,542.916015625,3924.8955078125,0.088979055617017
20260407T204100_061_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3941.018310546875,3936.0,542.99658203125,3925.96337890625,0.08737931207884944
20260407T204209_419_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1994.290283203125,1984.0,395.1088562011719,1963.41943359375,0.046735140299708336
20260407T204213_389_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1997.1004638671875,1984.0,396.4713439941406,1957.799072265625,0.05662903550236347
20260407T204217_359_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1998.3153076171875,1984.0,396.0848388671875,1955.369384765625,0.058621643367193
20260407T204209_419_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1364.4688720703125,1360.0,241.15211486816406,1351.062255859375,0.06774552448959066
20260407T204213_389_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1364.6654052734375,1360.0,241.41136169433594,1350.669189453125,0.06923526601629287
20260407T204217_359_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1365.9573974609375,1360.0,240.90663146972656,1348.085205078125,0.061355979080760334
20260407T204209_419_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1994.1962890625,1984.0,396.5083312988281,1963.607421875,0.062946293875088
20260407T204213_389_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1995.5543212890625,1984.0,396.48028564453125,1960.891357421875,0.056827039123001105
20260407T204217_359_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1995.859619140625,1984.0,396.3810729980469,1960.28076171875,0.04254249220557176
20260407T204352_724_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1568.7064208984375,1568.0,358.2215881347656,1566.587158203125,0.06880782962888464
20260407T204356_694_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1567.888671875,1568.0,357.87286376953125,1568.22265625,0.07735970029166248
20260407T204400_664_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1568.3363037109375,1568.0,357.6950988769531,1567.327392578125,0.07617796439706326
20260407T204352_724_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1040.05419921875,1040.0,217.51449584960938,1039.8916015625,0.10366275269033491
20260407T204356_694_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1038.4332275390625,1032.0,216.83860778808594,1019.133544921875,0.10654794830534044
20260407T204400_664_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1039.397216796875,1040.0,216.7764129638672,1041.20556640625,0.10519649502162325
20260407T204352_724_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1565.60009765625,1552.0,358.5124206542969,1524.7998046875,0.08027632505280097
20260407T204356_694_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1565.4222412109375,1552.0,358.2324523925781,1525.155517578125,0.08148006134969325
20260407T204400_664_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1566.1483154296875,1552.0,358.8093566894531,1523.703369140625,0.06434174796339133
20260407T204605_577_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9762.013671875,9760.0,907.0763549804688,9755.97265625,0.10166385899627879
20260407T204609_547_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9700.74609375,9696.0,902.1044311523438,9686.5078125,0.10319760132756713
20260407T204613_517_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9682.98828125,9680.0,899.779052734375,9674.0234375,0.11125917731067082
20260407T204605_577_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,9469.95703125,9488.0,701.4232177734375,9524.0859375,0.11768329478024742
20260407T204609_547_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,9408.900390625,9424.0,697.9408569335938,9454.19921875,0.12367997586241578
20260407T204613_517_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,9396.4150390625,9416.0,699.1289672851562,9455.169921875,0.10923199738509504
20260407T204605_577_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9747.7548828125,9744.0,904.8345947265625,9736.490234375,0.11146660967514835
20260407T204609_547_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9695.693359375,9696.0,901.6944580078125,9696.61328125,0.09923438600020115
20260407T204613_517_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9673.181640625,9664.0,901.5325317382812,9645.63671875,0.11230576787689832
20260407T204723_732_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5598.76953125,5584.0,646.3154296875,5554.4609375,0.12087021019812934
20260407T204727_702_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5600.845703125,5600.0,647.1358032226562,5598.30859375,0.10490106104797345
20260407T204731_672_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5599.4951171875,5584.0,646.1661376953125,5553.009765625,0.10852798451171679
20260407T204723_732_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5156.25341796875,5152.0,458.8271789550781,5143.4931640625,0.13973712662174395
20260407T204727_702_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5157.08056640625,5152.0,458.8545227050781,5141.8388671875,0.14489150658754904
20260407T204731_672_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5157.45166015625,5152.0,459.1510925292969,5141.0966796875,0.1306792467062255
20260407T204723_732_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5586.66455078125,5584.0,647.2413330078125,5578.6708984375,0.12399741023835864
20260407T204727_702_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5593.36962890625,5584.0,644.0486450195312,5565.2607421875,0.09896409534345771
20260407T204731_672_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5591.03271484375,5584.0,646.001708984375,5569.9345703125,0.10965943377250327
20260407T204848_155_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5944.74951171875,5936.0,665.680908203125,5918.5009765625,0.10149728452177412
20260407T204852_125_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5873.322265625,5872.0,660.4949951171875,5869.35546875,0.13047495725636127
20260407T204856_095_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5853.48095703125,5840.0,659.4484252929688,5813.0380859375,0.11912589258775018
20260407T204848_155_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5304.90771484375,5304.0,466.1980895996094,5302.1845703125,0.12719061148546718
20260407T204852_125_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5234.45361328125,5232.0,462.0703430175781,5227.0927734375,0.1370719350296691
20260407T204856_095_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5219.3994140625,5216.0,461.34613037109375,5209.201171875,0.13012609373428544
20260407T204848_155_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5931.70068359375,5920.0,664.1524047851562,5896.5986328125,0.11633498441114352
20260407T204852_125_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5867.2109375,5856.0,660.2468872070312,5833.578125,0.10207872372523383
20260407T204856_095_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5849.53955078125,5840.0,659.0620727539062,5820.9208984375,0.12072249321130443
20260407T204958_813_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4055.133544921875,4048.0,543.1809692382812,4033.73291015625,0.10818226390425426
20260407T204959_364_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4072.156005859375,4064.0,542.665283203125,4047.68798828125,0.11009944181836467
20260407T205002_783_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4061.98388671875,4048.0,543.3531494140625,4020.0322265625,0.09690862918636227
20260407T205006_753_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4065.912353515625,4064.0,545.9254760742188,4060.17529296875,0.10830483757417278
20260407T204958_813_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2978.296630859375,2976.0,339.8092956542969,2971.40673828125,0.12818377250326862
20260407T204959_364_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2995.51513671875,2992.0,339.63580322265625,2984.9697265625,0.11928303831841497
20260407T205002_783_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2978.376953125,2976.0,338.1341857910156,2971.24609375,0.11950932817057226
20260407T205006_753_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2983.401123046875,2984.0,339.7560119628906,2985.19775390625,0.11521610680881021
20260407T204958_813_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4054.762939453125,4048.0,543.2473754882812,4034.47412109375,0.11452466559388515
20260407T204959_364_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4071.125244140625,4064.0,544.59326171875,4049.74951171875,0.10245901639344263
20260407T205002_783_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4054.497314453125,4048.0,542.7445678710938,4035.00537109375,0.11120574776224479
20260407T205006_753_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4059.203857421875,4048.0,542.26953125,4025.59228515625,0.10380732676254652
20260407T205133_566_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3260.27294921875,3248.0,492.528564453125,3223.4541015625,0.09135195615005531
20260407T205137_536_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3255.76708984375,3248.0,491.2728576660156,3232.4658203125,0.08936249119983908
20260407T205141_506_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3255.52392578125,3248.0,491.92120361328125,3232.9521484375,0.08189492607864829
20260407T205133_566_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2173.292236328125,2168.0,293.8123474121094,2157.41552734375,0.11124031982299105
20260407T205137_536_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2171.60205078125,2168.0,293.6543884277344,2160.7958984375,0.10531906869154178
20260407T205141_506_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2170.206787109375,2168.0,294.3197021484375,2163.58642578125,0.10518706627778336
20260407T205133_566_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3256.337890625,3248.0,491.5010070800781,3231.32421875,0.10040355023634717
20260407T205137_536_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3253.572021484375,3248.0,491.29119873046875,3236.85595703125,0.08148006134969325
20260407T205141_506_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3250.349365234375,3248.0,491.0181579589844,3243.30126953125,0.09102823594488585
20260407T205242_701_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2409.22998046875,2400.0,429.695556640625,2381.5400390625,0.0669755104093332
20260407T205246_671_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2406.6162109375,2400.0,428.05328369140625,2386.767578125,0.05380984109423715
20260407T205242_701_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1624.012939453125,1624.0,258.7489318847656,1623.97412109375,0.0810651966207382
20260407T205246_671_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1621.8009033203125,1616.0,257.52874755859375,1604.398193359375,0.08655586845016594
20260407T205242_701_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2407.499267578125,2400.0,429.29779052734375,2385.00146484375,0.04921804284421201
20260407T205246_671_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2403.65966796875,2400.0,428.67425537109375,2392.6806640625,0.07328648295283113
20260407T205358_792_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1826.9849853515625,1824.0,381.723876953125,1818.030029296875,0.0925525495323343
20260407T205402_762_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1823.2303466796875,1808.0,380.1693420410156,1777.539306640625,0.09656290857889972
20260407T205406_732_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1844.894775390625,1840.0,382.9522705078125,1830.21044921875,0.0867444433269637
20260407T205358_792_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1244.9130859375,1240.0,232.6205596923828,1230.173828125,0.12371454792316203
20260407T205402_762_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1242.6295166015625,1240.0,232.8484649658203,1234.740966796875,0.1144838077039123
20260407T205406_732_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1264.7103271484375,1264.0,233.7799530029297,1262.579345703125,0.1388036809815951
20260407T205358_792_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1825.1094970703125,1824.0,381.28271484375,1821.781005859375,0.08627929196419591
20260407T205402_762_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1821.10986328125,1808.0,381.5267028808594,1781.7802734375,0.09111623755405814
20260407T205406_732_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1843.4674072265625,1840.0,381.6758728027344,1833.065185546875,0.08726931006738409
20260407T205524_384_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1547.266845703125,1536.0,354.436279296875,1513.46630859375,0.06851553856984813
20260407T205528_354_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1546.384765625,1536.0,354.2950439453125,1515.23046875,0.07319533842904556
20260407T205524_384_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1030.268310546875,1024.0,215.1092071533203,1011.46337890625,0.09617633008146435
20260407T205528_354_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1028.9259033203125,1024.0,215.40274047851562,1014.148193359375,0.1022578698581917
20260407T205524_384_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1545.6832275390625,1536.0,354.36669921875,1516.633544921875,0.07619053605551644
20260407T205528_354_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1546.1334228515625,1536.0,355.17987060546875,1515.733154296875,0.07583224378960073
20260407T205706_465_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5492.7421875,5488.0,640.7450561523438,5478.515625,0.1161212662174394
20260407T205710_435_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5493.46240234375,5488.0,637.6429443359375,5477.0751953125,0.1141820879010359
20260407T205714_405_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5490.31005859375,5488.0,636.7745361328125,5483.3798828125,0.11286206376345168
20260407T205706_465_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5062.91162109375,5064.0,453.90692138671875,5066.1767578125,0.1313455446042442
20260407T205710_435_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5059.44580078125,5056.0,454.3258972167969,5049.1083984375,0.12434627376043447
20260407T205714_405_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5058.1611328125,5056.0,453.607666015625,5051.677734375,0.12004990948405914
20260407T205706_465_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5489.23583984375,5488.0,638.7224731445312,5485.5283203125,0.09934124509705321
20260407T205710_435_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5485.3486328125,5472.0,639.290771484375,5445.302734375,0.10910628080056321
20260407T205714_405_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5485.484375,5472.0,638.1784057617188,5445.03125,0.09496002212611888
20260407T205839_623_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2963.693359375,2960.0,471.16058349609375,2952.61328125,0.07617796439706326
20260407T205843_593_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2966.177490234375,2960.0,472.1842346191406,2947.64501953125,0.08750188574876798
20260407T205839_623_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2412.556396484375,2408.0,308.34674072265625,2398.88720703125,0.08901991350698985
20260407T205843_593_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2416.298828125,2416.0,308.9616394042969,2415.40234375,0.10811311978276174
20260407T205839_623_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2961.010498046875,2960.0,471.40399169921875,2957.97900390625,0.07589510208186664
20260407T205843_593_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2962.059814453125,2960.0,470.09326171875,2955.88037109375,0.08444068691541788
20260407T205956_613_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2849.824462890625,2848.0,462.9026794433594,2844.35107421875,0.07740684401086191
20260407T210000_583_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2846.85302734375,2832.0,462.7324523925781,2802.2939453125,0.0760679623855979
20260407T210004_553_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2849.248291015625,2848.0,462.5600891113281,2845.50341796875,0.0795785980086493
20260407T205956_613_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2097.974609375,2096.0,289.0455017089844,2092.05078125,0.09207482651111334
20260407T210000_583_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2097.397216796875,2096.0,289.3819885253906,2093.20556640625,0.102484159710349
20260407T210004_553_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2095.5927734375,2088.0,289.325439453125,2072.814453125,0.10129928090113648
20260407T205956_613_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2849.163330078125,2848.0,463.2655944824219,2845.67333984375,0.07067472090918234
20260407T210000_583_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2847.851318359375,2832.0,462.44122314453125,2800.29736328125,0.07579138589962787
20260407T210004_553_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2846.038818359375,2832.0,462.86334228515625,2803.92236328125,0.06236485467162828
20260407T210110_017_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1942.466064453125,1936.0,391.5268859863281,1923.06787109375,0.09147767273458715
20260407T210113_987_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1940.0716552734375,1936.0,392.1353454589844,1927.856689453125,0.08767160313788595
20260407T210117_957_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1940.3575439453125,1936.0,391.5275573730469,1927.284912109375,0.08222493211304435
20260407T210110_017_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1282.957763671875,1280.0,235.0005340576172,1274.08447265625,0.11737843206275772
20260407T210113_987_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1281.765380859375,1280.0,235.1280517578125,1276.46923828125,0.10465591370813637
20260407T210117_957_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1282.0159912109375,1280.0,235.47805786132812,1275.968017578125,0.12263338529618828
20260407T210110_017_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1941.4012451171875,1936.0,391.1826171875,1925.197509765625,0.10168585939857186
20260407T210113_987_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1938.841064453125,1936.0,391.11376953125,1930.31787109375,0.08471726340138791
20260407T210117_957_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1939.513671875,1936.0,391.0818786621094,1928.97265625,0.0939794327667706
20260407T210229_423_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1634.0179443359375,1632.0,363.7402038574219,1627.964111328125,0.0644423212310168
20260407T210233_393_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1635.057861328125,1632.0,363.6307067871094,1625.88427734375,0.07163330986623756
20260407T210237_363_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1637.3468017578125,1632.0,364.3804626464844,1621.306396484375,0.06786181233028261
20260407T210229_423_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1100.06884765625,1096.0,221.99636840820312,1087.8623046875,0.09513288242985014
20260407T210233_393_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1101.7718505859375,1096.0,221.81153869628906,1084.456298828125,0.07848172080860907
20260407T210237_363_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1104.1260986328125,1104.0,222.1790313720703,1103.747802734375,0.07949688222870362
20260407T210229_423_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1632.2239990234375,1632.0,363.1212463378906,1631.552001953125,0.07860429447852761
20260407T210233_393_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1632.59912109375,1632.0,363.9496154785156,1630.8017578125,0.06092854269335211
20260407T210237_363_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1635.6221923828125,1632.0,364.6112060546875,1624.755615234375,0.06812581715779946
20260407T210738_489_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,3111.481201171875,3095.0,634.222412109375,3062.03759765625,0.09859323141908881
20260407T210742_461_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,3112.567138671875,3096.0,636.2098999023438,3062.86572265625,0.0836141003721211
20260407T210746_432_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2836.7421875,2819.0,634.80908203125,2783.515625,0.0991872422810017
20260407T210750_404_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2837.724609375,2821.0,633.8236083984375,2787.55078125,0.09125138288242984
20260407T210754_376_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2838.71044921875,2823.0,633.3455810546875,2791.5791015625,0.09273483857990546
20260407T210758_348_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2836.021240234375,2819.0,633.2639770507812,2784.95751953125,0.09040908176606657
20260407T210802_320_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2835.077880859375,2819.0,632.8895263671875,2786.84423828125,0.09361485467162828
20260407T210806_291_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2834.05615234375,2819.0,633.083740234375,2788.8876953125,0.08988421502564618
20260407T210810_263_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2834.964599609375,2818.0,634.052734375,2784.07080078125,0.08107776827919139
20260407T210814_235_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2831.01220703125,2813.0,633.8677978515625,2776.9755859375,0.09044993965603942
20260407T210818_207_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2834.006103515625,2817.0,631.0816040039062,2782.98779296875,0.09759692748667405
20260407T210822_178_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2832.354248046875,2816.0,634.3926391601562,2783.29150390625,0.08498126822890475
20260407T210826_150_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2833.131103515625,2818.0,633.2404174804688,2787.73779296875,0.09020793523081565
20260407T210830_122_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2829.831787109375,2812.0,633.8488159179688,2776.33642578125,0.08799532334305542
20260407T210834_094_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.395751953125,2830.0,634.1438598632812,2797.20849609375,0.10028097656642865
20260407T210838_066_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2844.900634765625,2829.0,634.8555297851562,2797.19873046875,0.09104080760333903
20260407T210842_037_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2845.579345703125,2828.0,633.0062866210938,2792.84130859375,0.10394247209091824
20260407T210846_009_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.413330078125,2828.0,634.6767578125,2791.17333984375,0.09201825404807402
20260407T210849_981_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2845.812744140625,2829.0,633.9064331054688,2795.37451171875,0.10468419993965604
20260407T210853_953_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2844.215087890625,2826.0,632.9232788085938,2789.56982421875,0.10735253444634416
20260407T210857_925_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.865478515625,2830.0,634.16650390625,2796.26904296875,0.0842018254048074
20260407T210901_896_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2847.860107421875,2832.0,634.55712890625,2800.27978515625,0.08753017198028763
20260407T210905_868_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2847.550048828125,2830.0,634.7608032226562,2794.89990234375,0.08814618324449361
20260407T210909_840_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2843.3779296875,2826.0,633.6795043945312,2791.244140625,0.10467791411042945
20260407T210913_812_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2847.047607421875,2831.0,635.0572509765625,2798.90478515625,0.08323066478929901
20260407T210917_784_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2841.622314453125,2826.0,633.8475952148438,2794.75537109375,0.09260597908076033
