filename,x_centroid,y_centroid,ra_image,dec_image,flux,mag_inst,ra_gaia,dec_gaia,phot_g_mean_mag,separation_arcsec
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,244.11929538728882,179.05471518809503,100.08586286124316,17.29023302126148,155008.234375,-12.975887298583984,100.08583970721395,17.29028206753706,11.1544075,0.1936749435403102
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,336.3850187078149,194.61804047362224,100.00213514401152,17.250918158542596,64259.2421875,-12.0198392868042,100.00208923188012,17.250931969349967,12.073246,0.16549347756307453
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,193.86645444850404,211.37665379484395,100.10767531272094,17.34319088672241,74993.7421875,-12.187561988830566,100.10757291854992,17.343322657934937,11.951016,0.5906255030458464
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,223.53072423181573,225.14638094150536,100.07563429408312,17.337338763745386,74119.2421875,-12.174826622009277,100.07559513720628,17.337328204378604,12.070972,0.13982672174187294
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,183.08955669720442,231.17200002991206,100.10484932203947,17.364499148789115,32955.2421875,-11.294811248779297,100.104501528347,17.364467403929233,12.883025,1.2004475548177758
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,70.00771207047268,238.8998407659366,100.19188473122834,17.433360935487173,472287.75,-14.185516357421875,100.19184684962674,17.43329059892437,9.535899,0.2846833975753749
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,251.67478326890165,245.5442803773827,100.04095409263529,17.33745255365214,25888.740234375,-11.032776832580566,100.04094519261656,17.337489221516304,13.219486,0.13550107509674122
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,467.3546300886519,271.8784425014768,99.85107954202567,17.237668592764553,20938.240234375,-10.802350044250488,99.85082069899353,17.237666693314583,12.827284,0.8900066547116304
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,263.60181269567687,279.08693811066314,100.01172027930181,17.35675212924138,357247.21875,-13.88242244720459,100.0116980994926,17.356552007129746,9.964323,0.7244594006933952
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,212.76353945874118,286.4875302090284,100.04854723135725,17.39077445093116,70242.7421875,-12.116503715515137,100.0486734278819,17.39073883004783,11.909631,0.4521079225318751
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,454.4086897461927,288.4430337448682,99.8518719505507,17.257684226808696,212017.71875,-13.315930366516113,99.8518953454609,17.25774939475046,10.69852,0.24800867196344423
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,153.11068276439835,293.7520135462622,100.09259716552374,17.429588177430755,432335.75,-14.089553833007812,100.09255498248234,17.429442287621978,9.605513,0.5448216427487516
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,488.2385731941813,293.6599459422759,99.82145952488062,17.242853063232392,322905.75,-13.772688865661621,99.82142970351059,17.242807426920116,10.044999,0.19366014541196858
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,93.41250328058861,300.5610648422467,100.13695934345527,17.468063732653565,28842.240234375,-11.150073051452637,100.13679854823131,17.468010377949632,15.977652,0.5846224154607126
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,147.26884699252577,304.34422207353765,100.09114377280717,17.441032395617313,66060.2421875,-12.049850463867188,100.09122087064694,17.441073350157183,11.977102,0.3030713970389959
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,83.41639824551889,306.59310455496336,100.14153347731683,17.47829043337518,551259.75,-14.35339069366455,100.14142771148882,17.47820673953368,9.284481,0.47188824531731655
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,184.86436760138866,308.0135250101536,100.0585641472536,17.42295071583106,148661.734375,-12.930498123168945,100.05878904823194,17.42295088124007,11.014398,0.7724976841022578
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,191.86411747588477,321.96446522250363,100.04475120751037,17.42984523830136,52874.7421875,-11.808120727539062,100.04495838264693,17.4299256623969,12.111563,0.7682311456508146
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,533.75300107299,336.5781236858385,99.75955562726165,17.250618214738445,169664.734375,-13.073978424072266,99.75954350015209,17.250553052355333,10.78616,0.23826097632419216
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,339.2526768353549,338.7455761818479,99.91564774501371,17.360739223287744,33390.2421875,-11.309049606323242,99.91592559213368,17.360864394650257,12.932093,1.0556870417658208
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,329.4597375201288,342.3806826906611,99.9214487928787,17.369005548150547,61640.2421875,-11.974660873413086,99.92158251486224,17.36897926945395,11.919022,0.4690869213216334
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,47.11789082419807,347.736001218436,100.14691561495178,17.53031375889541,387288.75,-13.970088005065918,100.14698404225827,17.530148359964947,9.831581,0.6400947046826617
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,199.99873911668163,360.56171124778604,100.01562153101801,17.455167413252465,115378.2421875,-12.655309677124023,100.0155910442424,17.455302064823666,11.550065,0.49592350319234796
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,148.53073699078715,375.6218251851089,100.0484985550991,17.49546585364838,54135.2421875,-11.833700180053711,100.04832166823908,17.49543954875762,12.1217785,0.6146736225906785
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,114.25832818632331,379.96815186058467,100.0737149780069,17.517901750777096,43895.2421875,-11.606043815612793,100.07376153435192,17.517508617564292,12.383698,1.42427592403426
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,276.51089920346016,394.4333399092932,99.93388387081653,17.43874381462474,58413.2421875,-11.916278839111328,99.93391446618048,17.438959479901026,12.150342,0.7834737829029473
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,264.95680592000775,400.9185727360961,99.93944666351541,17.450194464123804,157579.734375,-12.99375057220459,99.9393008426882,17.450227831716777,11.025501,0.5150006743518679
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,380.3628403229583,402.7872142725585,99.84493834741235,17.38731838783629,31892.240234375,-11.259212493896484,99.84486857229696,17.38749635193751,12.68529,0.6840476039186084
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,173.90192115651834,409.02346515335375,100.0084366919444,17.50717506008367,34068.2421875,-11.330873489379883,100.00885744758055,17.507194667744226,12.930067,1.4462808726885694
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,165.69209024887022,420.9707264072675,100.00810296978547,17.52098572846545,39913.2421875,-11.502792358398438,100.00812811830133,17.520921308820213,12.677876,0.24745954211459098
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,355.3456018240134,425.44348931453067,99.85193578949041,17.418774044495745,40776.2421875,-11.526018142700195,99.85183996553955,17.418775480879717,12.274587,0.32918747732358977
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,434.7913479899778,428.1637155842699,99.78604618069734,17.376569743119664,43441.7421875,-11.594767570495605,99.78593712906239,17.376605312448895,12.314346,0.3959466187299062
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,62.447288896179266,428.68462613593374,100.08722235411415,17.58442022243369,37499.7421875,-11.435070991516113,100.08724955344292,17.58473710203371,12.261094,1.1445790015525545
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,250.9281149275916,430.6372961292429,99.93343027575759,17.48098525390499,43665.2421875,-11.600339889526367,99.93331497292961,17.480767232503254,12.373149,0.8790817751386177
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,133.94656031227683,441.1333463411665,100.02202973207008,17.55425431986742,43675.2421875,-11.60058879852295,100.02170040684605,17.55425102733796,12.119311,1.1304230394219388
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,419.6577055014818,462.29669723838435,99.77832037724896,17.411380145466225,56528.7421875,-11.8806734085083,99.77807043864392,17.41114927916815,12.067734,1.1949353926688988
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,274.2573170306679,466.51889666996505,99.89355623734447,17.495721758717867,751176.75,-14.68935489654541,99.89375794219481,17.495354032426274,8.246227,1.4940234374024826
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,274.22312453058186,466.4438835943465,99.89362780225395,17.495682835032976,846801.375,-14.819454193115234,99.89375794219481,17.495354032426274,8.246227,1.265218763621498
20260202T180749_464_StackInput_DarkSubtracted_g_band.new,137.19507317008322,486.473118536177,99.99289143212455,17.587510392028364,243934.25,-13.468181610107422,99.99265622732591,17.587882223638573,9.925068,1.56311734139325
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,430.83025910527664,36.29331747440047,88.75108451571023,30.78708625039933,42432.703125,-11.569252014160156,88.75144093698302,30.787340886646827,11.582681,1.4336560711494761
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,409.7321619706855,41.48971799239578,88.76492269458942,30.804006587143995,470450.1875,-14.181283950805664,88.76516936389004,30.804167274671727,8.892754,0.9572845416906581
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,276.8647456649824,124.37256635733365,88.81585656605553,30.946684293471385,94822.2109375,-12.442275047302246,88.81640188061795,30.946752950302624,10.604945,1.7017177268007575
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,301.0385522912846,151.1970870386656,88.77616827245919,30.950911264792733,44456.703125,-11.619843482971191,88.77653301438187,30.951014813219594,11.903661,1.186196260033883
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,306.1899753539638,173.02024376487,88.7559940604826,30.963394047903293,180329.21875,-13.140165328979492,88.75631219000985,30.96356698376411,10.050779,1.1627705190254187
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,303.4435618228835,205.07087351628005,88.73496402555757,30.988152470032606,74381.203125,-12.178658485412598,88.7352396398915,30.988206917422538,11.171946,0.8728888740245067
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,459.1996647257434,218.804978581273,88.59445448654708,30.900399213127606,148695.71875,-12.930746078491211,88.59481509171276,30.900519096433225,10.044703,1.194600521051023
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,131.80343104989714,223.65903777119846,88.86531694575471,31.10875301701822,267699.6875,-13.569120407104492,88.86551906615902,31.108982585455188,9.562272,1.034954417057428
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,456.20434808795875,250.9178745313836,88.5734396614714,30.925258188890997,77879.203125,-12.228553771972656,88.57385763087298,30.925507366281018,10.836083,1.571874339408053
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,196.16242635344204,263.7509419603783,88.78216649249649,31.09741776723494,41438.703125,-11.543516159057617,88.78232779646632,31.097415593808485,11.687396,0.49730448717683023
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,51.918252554959174,306.6912847700756,88.87203993310831,31.218408598623213,116797.2109375,-12.668581008911133,88.8718883246742,31.218204716117715,10.272113,0.8698197658247628
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,271.5195015160412,326.23279949736303,88.67324004271127,31.09506919328347,32939.203125,-11.294282913208008,88.67358797271332,31.095446893667898,12.13771,1.7318333848287855
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,239.76844349599003,396.3384267251349,88.64851553740752,31.165163271828742,240142.703125,-13.451173782348633,88.64894639814487,31.1653463553529,9.592687,1.4818850753035486
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,257.39826755658413,407.6012002184899,88.62539889840777,31.162144937700578,176507.21875,-13.116905212402344,88.62587388039478,31.162277824916025,10.06401,1.5394216032623682
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,263.7283319627091,411.83680954109093,88.61695497546762,31.1611950249002,146117.71875,-12.911757469177246,88.61750407417462,31.161344312913183,10.277373,1.7748628463053089
20260202T180851_328_StackInput_DarkSubtracted_g_band.new,193.2185543577083,440.6535243903915,88.65514599198191,31.226069448661175,396096.6875,-13.994503021240234,88.65544529303163,31.2263581542328,9.003637,1.3889489801170989
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,336.89333206921026,0.7449944877818606,88.8609267627413,30.818559501860367,54707.46484375,-11.84511661529541,88.86122035700784,30.818707996526395,12.846788,1.053414563858899
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,147.71609981917643,27.863917678519492,88.99984291408863,30.956042988928008,38186.95703125,-11.454787254333496,88.9999055798345,30.955965199836633,12.685687,0.3403686891976757
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,283.5269267987683,30.52849227524245,88.88398456716712,30.87327931301715,28597.95703125,-11.140837669372559,88.8838973775905,30.8734703585024,12.984999,0.7386465913989851
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,432.93029417355945,40.54550643527791,88.75155558325069,30.7872442057282,106351.453125,-12.566858291625977,88.75144093698302,30.787340886646827,11.582681,0.4968442696923491
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,411.9421007469002,45.84127727658989,88.76526962423252,30.804155632804573,620406.9375,-14.481691360473633,88.76516936389004,30.804167274671727,8.892754,0.31283727897979274
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,454.1456198901941,47.938310928544446,88.72841944603745,30.779311249364877,17659.45703125,-10.617443084716797,88.72845862481081,30.77922053781309,13.57577,0.3483192689984326
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,302.466101842275,61.851064731822994,88.8453227548494,30.884000363812884,49317.45703125,-11.732501983642578,88.84534987972813,30.884040797238068,12.549606,0.1679608910431287
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,447.0815925233119,84.0339931007721,88.70804948284602,30.80966916444668,16078.9560546875,-10.515644073486328,88.70812941788729,30.809973062429364,13.580471,1.1216028215184604
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,222.9821831730595,92.22320528852157,88.8898734167681,30.95544642924542,32466.45703125,-11.278587341308594,88.88981182198644,30.955492180191264,12.877193,0.2515696419899865
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,184.13877165789722,94.06712261847943,88.92112573436782,30.98100240753545,111590.4609375,-12.619067192077637,88.9211361726882,30.981059206735726,11.626324,0.2069995845777236
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,230.49643715045008,96.84758639333552,88.88020439525594,30.95408695998162,50016.45703125,-11.747781753540039,88.88023825551603,30.95391733860364,12.273863,0.619520269475949
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,385.66368689030753,105.66233658815936,88.74372169979246,30.86357643302007,27947.95703125,-11.115875244140625,88.7439400908352,30.86358868580935,12.884575,0.6763137606083164
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,491.9304498625385,115.57047386242448,88.64754640365194,30.80431421196047,30113.45703125,-11.196901321411133,88.64755077261862,30.804344061896526,12.856134,0.1083056081220016
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,206.6071116680035,117.29448948777213,88.88536707085849,30.983707127378775,35263.45703125,-11.368311882019043,88.88536911224193,30.98353914104929,12.760943,0.6047836044633476
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,370.0658004573507,118.9876570404206,88.74708256764033,30.882898627752507,24901.45703125,-10.990562438964844,88.74731804897819,30.88296594003576,13.102901,0.7668341744721184
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,59.45186172748683,121.46402924921252,89.00591441827152,31.07847517135218,42497.45703125,-11.570907592773438,89.00579061913557,31.078454428596487,12.613096,0.3889406932028802
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,60.32098469058997,127.17736645944389,89.0010277056483,31.082049180304736,15446.4560546875,-10.47207260131836,89.00114550778291,31.082057859765438,13.325861,0.36454248765796066
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,278.76279506664906,128.8541553944272,88.81642317117671,30.946998618817116,224001.96875,-13.375629425048828,88.81640188061795,30.946752950302624,10.604945,0.8868462213599893
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,79.02295688893578,133.80280510596805,88.98049053505129,31.075162790897913,25779.45703125,-11.02818489074707,88.98065558858433,31.075134227812523,13.109954,0.5192049081785782
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,171.6931384028884,135.66601365960926,88.9012996049223,31.018712247537252,21731.95703125,-10.842747688293457,88.90141467778851,31.0187783337072,13.137993,0.4273664644858145
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,104.00047383546541,143.03793790377162,88.95278374443654,31.066240170218716,26115.45703125,-11.042243957519531,88.95308653172937,31.066042945534107,12.976488,1.1729856053055787
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,144.1305699356296,143.23101087330988,88.91893594522111,31.041351503529864,40181.95703125,-11.510077476501465,88.91899804247714,31.041352082161247,12.662616,0.19154803437219867
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,54.68468325634069,148.01457080131445,88.99060454008331,31.10057325716466,14302.9560546875,-10.388565063476562,88.99041934131661,31.10008647494053,13.284816,1.8430602526062936
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,98.47650025784671,147.80803000050778,88.95395322457611,31.07312014200219,67658.453125,-12.0758056640625,88.95401069158603,31.072970309234925,11.804709,0.5677574564102107
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,301.2410533549485,152.0281424399823,88.78069810275328,30.949637031225514,102529.4609375,-12.527121543884277,88.78084971170509,30.949591815941712,11.667933,0.4955771573110439
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,174.4522779736325,156.31256867308366,88.88395287270768,31.03185376831512,21365.95703125,-10.82430648803711,88.8839943107451,31.032017654459114,13.465429,0.6036787363505032
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,303.0870480103365,155.38330455747095,88.77670638588545,30.950897850678913,117543.953125,-12.675500869750977,88.77653301438187,30.951014813219594,11.903661,0.6810320328677468
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,359.4555307835157,159.37874966408603,88.72654817582419,30.91856926097771,44266.45703125,-11.61518669128418,88.72646499768098,30.918499628274304,12.478776,0.35893169997129554
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,74.62011928167502,161.9572131424182,88.96370217808503,31.098186821906616,40632.45703125,-11.52218246459961,88.96361277905991,31.098130682562502,12.420937,0.3417473440915171
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,460.93707292719995,163.50576378501356,88.63854856760075,30.858129722659555,23971.95703125,-10.949258804321289,88.6386101353276,30.858480367329683,13.549728,1.2765796404417717
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,408.49450755656943,169.18137010030495,88.67832227337412,30.89498114980015,179638.953125,-13.136001586914062,88.67818362895845,30.895051513386424,11.023893,0.4976001582113754
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,121.35693062724651,171.04705020865742,88.91781496291244,31.075584886745954,21280.45703125,-10.819952011108398,88.91787050542182,31.075782855917673,13.308285,0.7329765364727916
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,51.92017765022487,172.51486998720912,88.9750983368557,31.119945682581296,15366.9560546875,-10.466469764709473,88.97536256445557,31.11989549649083,13.216828,0.8341282903644062
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,308.18019966761915,177.48053266481563,88.75633738681397,30.96361155801412,343894.9375,-13.841064453125,88.75631219000985,30.96356698376411,10.050779,0.17832497974359532
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,512.8699605000631,179.9272960469397,88.58311463971307,30.837463959909396,24636.45703125,-10.9789457321167,88.58324331099459,30.837430531288714,12.806545,0.41553713828295147
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,239.9022540819259,181.96301841166334,88.81033984160271,31.009467702622914,26195.95703125,-11.045585632324219,88.8099794180327,31.009409971069168,13.313383,1.1313397193597114
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,354.68496487601055,189.74935792745077,88.70841322765436,30.943387249763457,44200.95703125,-11.613578796386719,88.7083873559009,30.94339204558367,12.677748,0.08172691148122496
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,433.7827813546433,191.1638904601992,88.64111925069739,30.894978241032888,43152.95703125,-11.587526321411133,88.64116285189192,30.89501362331602,12.531424,0.18538283890598453
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,364.4779632570275,191.92684361686537,88.69861917317726,30.93883476772925,44272.95703125,-11.615346908569336,88.69885288389312,30.93877447069845,12.416251,0.7535875277396719
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,483.6368820053627,192.55488642674518,88.5983684908098,30.86481344345914,43435.95703125,-11.594623565673828,88.59861868943234,30.86481232444198,12.39151,0.7731663849639268
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,62.55147241830994,201.56491044246107,88.94501294889041,31.13424066949567,70016.953125,-12.113008499145508,88.94510797855759,31.13428673587537,12.082597,0.3365284909060179
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,446.4264461790771,208.29737970341225,88.61803823247539,30.899388116021292,60444.95703125,-11.953400611877441,88.61814481502353,30.899319826794976,12.1244135,0.4108970916104721
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,305.64786521368717,209.32203703608926,88.73525563607207,30.988094622551593,161945.953125,-13.023425102233887,88.7352396398915,30.988206917422538,11.171946,0.40726466549990903
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,233.821796587719,215.48966583220098,88.79101420040571,31.03738699679874,30305.45703125,-11.203802108764648,88.79104639541318,31.037321286038143,13.2117405,0.25655839985739143
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,117.8118638501251,221.85703155945328,88.88379089524376,31.114380676693056,186050.46875,-13.174077033996582,88.88366707776267,31.114466067669753,10.826426,0.4900315680819454
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,129.82195321691614,222.0568104868519,88.87355467382231,31.107030278605105,24973.45703125,-10.993696212768555,88.87379745639633,31.106966486508064,14.141399,0.7827823458629105
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,461.4406907443757,223.10901642319976,88.59466388332096,30.90064456989981,342420.9375,-13.836400985717773,88.59481509171276,30.900519096433225,10.044703,0.6497732752426874
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,133.82022108578124,228.4641146387464,88.86552771776111,31.109147966342903,451742.9375,-14.137228965759277,88.86551906615902,31.108982585455188,9.562272,0.5959680911112624
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,244.21360725709164,228.0214516187113,88.77316029740385,31.039914380034986,79055.4453125,-12.244829177856445,88.77318727096718,31.03999509406066,12.039469,0.3022473857852296
20260202T180923_002_StackInput_DarkSubtracted_g_band.new,246.03180084062848,236.8441036757228,88.7652035443484,31.045126241235614,25462.45703125,-11.014751434326172,88.76500704227014,31.045074285542494,13.292639,0.6342843270847272
