filename,band,gain,exp_time,bg_median,bg_std,flux,m_sky,sigma_m
20260407T203835_393_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,8848.0,925.1461181640624,513.4175116001347,17.025091951250886,0.11352069851839089
20260407T203839_363_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9152.0,957.4780883789062,531.0575346026709,16.988414707530076,0.11358544149398805
20260407T203843_333_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,8864.0,930.5460205078124,514.3459338634261,17.023130367691557,0.11397719026007806
20260407T203835_393_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,8184.0,744.1067504882812,474.8879876735423,17.109790684392188,0.09871416165751797
20260407T203839_363_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,8512.0,777.8543701171875,493.92064407101566,17.067125698775012,0.09921481316215114
20260407T203843_333_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,8208.0,750.7127685546875,476.2806210684794,17.10661136673309,0.0992993241739552
20260407T203835_393_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,8832.0,924.7652587890624,512.4890893368433,17.027057085189636,0.11367953368062558
20260407T203839_363_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9136.0,956.6282958984376,530.1291123393795,16.990314508898013,0.1136833779396819
20260407T203843_333_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,8848.0,929.1195678710938,513.4175116001347,17.025091951250886,0.11400826343101791
20260407T204052_121_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3936.0,544.23876953125,228.39187676968015,17.904567011754185,0.15012195936993855
20260407T204056_091_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3936.0,544.910400390625,228.39187676968015,17.904567011754185,0.15030722096140794
20260407T204100_061_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3936.0,544.1092529296875,228.39187676968015,17.904567011754185,0.15008623371589475
20260407T204052_121_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2760.0,334.5759582519531,160.1528404177635,18.2899320309894,0.13161199922976288
20260407T204056_091_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2760.0,334.3929748535156,160.1528404177635,18.2899320309894,0.1315400191298775
20260407T204100_061_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2760.0,335.1265869140625,160.1528404177635,18.2899320309894,0.13182859978717307
20260407T204052_121_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3936.0,544.0414428710938,228.39187676968015,17.904567011754185,0.15006752909683602
20260407T204056_091_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3936.0,542.916015625,228.39187676968015,17.904567011754185,0.14975709302948745
20260407T204100_061_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3936.0,542.99658203125,228.39187676968015,17.904567011754185,0.1497793163392602
20260407T204209_419_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1984.0,395.1088562011719,115.12436064813147,18.648350566607046,0.21621455906129655
20260407T204213_389_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1984.0,396.4713439941406,115.12436064813147,18.648350566607046,0.21696015028953555
20260407T204217_359_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1984.0,396.0848388671875,115.12436064813147,18.648350566607046,0.21674864393049673
20260407T204209_419_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1360.0,241.1521148681641,78.91589237976754,19.0583574652269,0.19251386111203367
20260407T204213_389_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1360.0,241.41136169433597,78.91589237976754,19.0583574652269,0.19272082014083866
20260407T204217_359_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1360.0,240.90663146972656,78.91589237976754,19.0583574652269,0.192317889549031
20260407T204209_419_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1984.0,396.5083312988281,115.12436064813147,18.648350566607046,0.21698039077174283
20260407T204213_389_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1984.0,396.4802856445313,115.12436064813147,18.648350566607046,0.21696504340940911
20260407T204217_359_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1984.0,396.3810729980469,115.12436064813147,18.648350566607046,0.21691075148890096
20260407T204352_724_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1568.0,358.2215881347656,90.98538180255551,18.903839590281397,0.24803646571295607
20260407T204356_694_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1568.0,357.87286376953125,90.98538180255551,18.903839590281397,0.2477950052261353
20260407T204400_664_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1568.0,357.6950988769531,90.98538180255551,18.903839590281397,0.24767191890989032
20260407T204352_724_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1040.0,217.51449584960935,60.34744711393988,19.349621387905493,0.2270725847537701
20260407T204356_694_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1032.0,216.83860778808597,59.883235982294195,19.358005492924462,0.22812177953054746
20260407T204400_664_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1040.0,216.7764129638672,60.34744711393988,19.349621387905493,0.22630206880276021
20260407T204352_724_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1552.0,358.5124206542969,90.05695953926413,18.91497544384702,0.2507969942682797
20260407T204356_694_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1552.0,358.2324523925781,90.05695953926413,18.91497544384702,0.25060114275942147
20260407T204400_664_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1552.0,358.8093566894531,90.05695953926413,18.91497544384702,0.25100471556555365
20260407T204605_577_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9760.0,907.0763549804688,566.3375806077435,16.918580191985715,0.10090295067646465
20260407T204609_547_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9696.0,902.1044311523438,562.623891554578,16.925723219096916,0.10101225050557959
20260407T204613_517_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,9680.0,899.779052734375,561.6954692912866,16.92751634288146,0.10091840057373049
20260407T204605_577_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,9488.0,701.4232177734375,550.55440213179,16.949268046101977,0.08026298350934034
20260407T204609_547_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,9424.0,697.9408569335938,546.8407130786245,16.95661654254488,0.08040687482733476
20260407T204613_517_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,9416.0,699.1289672851562,546.3765019469788,16.957538611564,0.08061218349421136
20260407T204605_577_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9744.0,904.8345947265624,565.4091583444521,16.920361547930447,0.1008188546279381
20260407T204609_547_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9696.0,901.6944580078124,562.623891554578,16.925723219096916,0.1009663441686347
20260407T204613_517_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,9664.0,901.5325317382812,560.7670470279952,16.929312432959804,0.1012824782396784
20260407T204723_732_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5584.0,646.3154296875,324.0193698886926,17.524841212114683,0.1256634423373422
20260407T204727_702_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5600.0,647.1358032226562,324.947792151984,17.521734668636945,0.1254634538497925
20260407T204731_672_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5584.0,646.1661376953125,324.0193698886926,17.524841212114683,0.12563441541830245
20260407T204723_732_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5152.0,458.8271789550781,298.9519687798253,17.612265100273056,0.09669034708686497
20260407T204727_702_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5152.0,458.8545227050781,298.9519687798253,17.612265100273056,0.09669610933635547
20260407T204731_672_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5152.0,459.1510925292969,298.9519687798253,17.612265100273056,0.09675860659143201
20260407T204723_732_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5584.0,647.2413330078125,324.0193698886926,17.524841212114683,0.12584346619745382
20260407T204727_702_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5584.0,644.0486450195312,324.0193698886926,17.524841212114683,0.12522271022523374
20260407T204731_672_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5584.0,646.001708984375,324.0193698886926,17.524841212114683,0.12560244545922924
20260407T204848_155_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5936.0,665.680908203125,344.444659681103,17.45847000547502,0.12175366611120837
20260407T204852_125_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5872.0,660.4949951171875,340.7309706279375,17.47023961888241,0.12212183518370752
20260407T204856_095_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5840.0,659.4484252929688,338.8741261013547,17.476172618371447,0.12259643070900278
20260407T204848_155_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5304.0,466.1980895996094,307.7719802810934,17.580695947660654,0.09542821754869833
20260407T204852_125_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5232.0,462.0703430175781,303.59408009628214,17.59553539786192,0.09588489514797106
20260407T204856_095_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5216.0,461.34613037109375,302.6656578329908,17.598860779342786,0.09602827717482679
20260407T204848_155_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5920.0,664.1524047851562,343.5162374178117,17.461400469345147,0.1218024097762237
20260407T204852_125_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5856.0,660.2468872070312,339.8025483646461,17.47320206602661,0.12240950229519705
20260407T204856_095_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5840.0,659.0620727539062,338.8741261013547,17.476172618371447,0.12252460486111577
20260407T204958_813_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4048.0,543.1809692382812,234.89083261271986,17.87410347657309,0.14568467843428906
20260407T204959_364_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4064.0,542.665283203125,235.81925487601123,17.869820487962787,0.1449733508793388
20260407T205002_783_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4048.0,543.3531494140625,234.89083261271986,17.87410347657309,0.14573085828034776
20260407T205006_753_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,4064.0,545.9254760742188,235.81925487601123,17.869820487962787,0.14584431333016223
20260407T204958_813_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2976.0,339.8092956542969,172.68654097219718,18.208122418967843,0.12396873396904239
20260407T204959_364_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2992.0,339.63580322265625,173.61496323548857,18.202300763171387,0.12324284477233889
20260407T205002_783_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2976.0,338.1341857910156,172.68654097219718,18.208122418967843,0.12335762282033122
20260407T205006_753_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2984.0,339.7560119628906,173.15075210384288,18.205207689150868,0.12361699134990294
20260407T204958_813_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4048.0,543.2473754882812,234.89083261271986,17.87410347657309,0.14570248902362326
20260407T204959_364_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4064.0,544.59326171875,235.81925487601123,17.869820487962787,0.145488411478358
20260407T205002_783_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4048.0,542.7445678710938,234.89083261271986,17.87410347657309,0.14556763274151346
20260407T205006_753_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,4048.0,542.26953125,234.89083261271986,17.87410347657309,0.1454402248216712
20260407T205133_566_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3248.0,492.528564453125,188.4697194481507,18.1131646847296,0.16463616454025798
20260407T205137_536_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3248.0,491.2728576660156,188.4697194481507,18.1131646847296,0.1642164228965496
20260407T205141_506_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,3248.0,491.9212036132813,188.4697194481507,18.1131646847296,0.1644331437078016
20260407T205133_566_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2168.0,293.8123474121094,125.80121667598237,18.55205654148657,0.14713656161684832
20260407T205137_536_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2168.0,293.6543884277344,125.80121667598237,18.55205654148657,0.1470574582638336
20260407T205141_506_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2168.0,294.3197021484375,125.80121667598237,18.55205654148657,0.14739063681852335
20260407T205133_566_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3248.0,491.5010070800781,188.4697194481507,18.1131646847296,0.1642926857718106
20260407T205137_536_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3248.0,491.2911987304688,188.4697194481507,18.1131646847296,0.16422255371356834
20260407T205141_506_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,3248.0,491.0181579589844,188.4697194481507,18.1131646847296,0.16413128512810019
20260407T205242_701_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2400.0,429.695556640625,139.26333949370743,18.44167663187343,0.19438352743530277
20260407T205246_671_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2400.0,428.0532836914063,139.26333949370743,18.44167663187343,0.19364060420989995
20260407T205242_701_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1624.0,258.7489318847656,94.23485972407535,18.865739673889554,0.17298258334192737
20260407T205246_671_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1616.0,257.5287475585937,93.77064859242967,18.871101345056026,0.1730191591734933
20260407T205242_701_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2400.0,429.29779052734375,139.26333949370743,18.44167663187343,0.19420358798980716
20260407T205246_671_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2400.0,428.67425537109375,139.26333949370743,18.44167663187343,0.19392151627349857
20260407T205358_792_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1824.0,381.723876953125,105.84013801521765,18.73964265117145,0.22721360373246044
20260407T205402_762_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1808.0,380.1693420410156,104.91171575192625,18.749208670804084,0.22829084881301476
20260407T205406_732_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1840.0,382.9522705078125,106.76856027850901,18.730160178628605,0.22596265222300657
20260407T205358_792_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1240.0,232.6205596923828,71.95272540508216,19.15865052324686,0.20367430778872586
20260407T205402_762_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1240.0,232.8484649658203,71.95272540508216,19.15865052324686,0.20387385355918639
20260407T205406_732_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1264.0,233.7799530029297,73.34535880001924,19.13783705128653,0.20080292323993734
20260407T205358_792_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1824.0,381.28271484375,105.84013801521765,18.73964265117145,0.22695101069400186
20260407T205402_762_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1808.0,381.5267028808594,104.91171575192625,18.749208670804084,0.22910594099433024
20260407T205406_732_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1840.0,381.6758728027344,106.76856027850901,18.730160178628605,0.22520950820756996
20260407T205524_384_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1536.0,354.436279296875,89.12853727597275,18.926226696913712,0.25052829976081853
20260407T205528_354_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1536.0,354.2950439453125,89.12853727597275,18.926226696913712,0.2504284695386887
20260407T205524_384_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1024.0,215.1092071533203,59.4190248506485,19.366454844552916,0.22807037715464834
20260407T205528_354_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1024.0,215.4027404785156,59.4190248506485,19.366454844552916,0.2283815970093012
20260407T205524_384_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1536.0,354.36669921875,89.12853727597275,18.926226696913712,0.2504791180610657
20260407T205528_354_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1536.0,355.17987060546875,89.12853727597275,18.926226696913712,0.25105389682054524
20260407T205706_465_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5488.0,640.7450561523438,318.4488363089443,17.543669479405708,0.12675964057299557
20260407T205710_435_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5488.0,637.6429443359375,318.4488363089443,17.543669479405708,0.12614594472768356
20260407T205714_405_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,5488.0,636.7745361328125,318.4488363089443,17.543669479405708,0.12597414611505003
20260407T205706_465_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5064.0,453.9069213867188,293.84564633172266,17.6309704936292,0.09731570784943931
20260407T205710_435_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5056.0,454.3258972167969,293.38143520007696,17.632687072966625,0.09755965716144707
20260407T205714_405_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,5056.0,453.607666015625,293.38143520007696,17.632687072966625,0.09740542780719227
20260407T205706_465_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5488.0,638.7224731445312,318.4488363089443,17.543669479405708,0.1263595096743837
20260407T205710_435_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5472.0,639.290771484375,317.52041404565296,17.546839514372294,0.12684173804835272
20260407T205714_405_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,5472.0,638.1784057617188,317.52041404565296,17.546839514372294,0.12662103346774453
20260407T205839_623_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2960.0,471.16058349609375,171.75811870890584,18.2139754585051,0.17281724510192872
20260407T205843_593_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2960.0,472.1842346191406,171.75811870890584,18.2139754585051,0.173192710650676
20260407T205839_623_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2408.0,308.34674072265625,139.7275506253531,18.438063529687977,0.13902494036652324
20260407T205843_593_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2416.0,308.9616394042969,140.1917617569988,18.43446241127971,0.13884091552203856
20260407T205839_623_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2960.0,471.4039916992188,171.75811870890584,18.2139754585051,0.17290652492832498
20260407T205843_593_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2960.0,470.09326171875,171.75811870890584,18.2139754585051,0.17242576157028613
20260407T205956_613_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2848.0,462.9026794433594,165.25916286586613,18.2558547737404,0.17646539293246324
20260407T210000_583_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2832.0,462.7324523925781,164.33074060257474,18.261971613608118,0.17739711283990894
20260407T210004_553_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,2848.0,462.5600891113281,165.25916286586613,18.2558547737404,0.17633479239753125
20260407T205956_613_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2096.0,289.0455017089844,121.62331649117115,18.588726540373223,0.14972170859038375
20260407T210000_583_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2096.0,289.3819885253906,121.62331649117115,18.588726540373223,0.14989600426622932
20260407T210004_553_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,2088.0,289.325439453125,121.15910535952546,18.592878500326883,0.15044091456621544
20260407T205956_613_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2848.0,463.2655944824219,165.25916286586613,18.2558547737404,0.1766037415483025
20260407T210000_583_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2832.0,462.4412231445313,164.33074060257474,18.261971613608118,0.17728546467797235
20260407T210004_553_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,2832.0,462.86334228515625,164.33074060257474,18.261971613608118,0.17744729192054878
20260407T210110_017_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1936.0,391.5268859863281,112.33909385825731,18.674941353721508,0.21956649799346925
20260407T210113_987_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1936.0,392.1353454589844,112.33909385825731,18.674941353721508,0.21990771930001002
20260407T210117_957_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1936.0,391.5275573730469,112.33909385825731,18.674941353721508,0.21956687450408938
20260407T210110_017_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1280.0,235.0005340576172,74.27378106331062,19.124179812032775,0.19932818736433985
20260407T210113_987_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1280.0,235.1280517578125,74.27378106331062,19.124179812032775,0.19943634827613832
20260407T210117_957_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1280.0,235.47805786132807,74.27378106331062,19.124179812032775,0.19973322454690928
20260407T210110_017_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1936.0,391.1826171875,112.33909385825731,18.674941353721508,0.21937343361594464
20260407T210113_987_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1936.0,391.11376953125,112.33909385825731,18.674941353721508,0.2193348241632635
20260407T210117_957_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1936.0,391.0818786621094,112.33909385825731,18.674941353721508,0.21931693990880796
20260407T210229_423_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1632.0,363.7402038574219,94.69907085572105,18.86040435010784,0.2419808451764724
20260407T210233_393_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1632.0,363.6307067871094,94.69907085572105,18.86040435010784,0.24190800144532149
20260407T210237_363_Transient_DarkSubtracted_b_band.new,blue,0.2303646,3.969997,1632.0,364.3804626464844,94.69907085572105,18.86040435010784,0.24240678204368143
20260407T210229_423_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1096.0,221.99636840820312,63.59692503545972,19.29267835078157,0.2199100886686005
20260407T210233_393_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1096.0,221.81153869628903,63.59692503545972,19.29267835078157,0.21972699595124182
20260407T210237_363_Transient_DarkSubtracted_g_band.new,green,0.2303646,3.969997,1104.0,222.1790313720703,64.06113616710542,19.284782052669495,0.21849617242813113
20260407T210229_423_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1632.0,363.1212463378906,94.69907085572105,18.86040435010784,0.241569079135446
20260407T210233_393_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1632.0,363.9496154785156,94.69907085572105,18.86040435010784,0.24212015779719637
20260407T210237_363_Transient_DarkSubtracted_r_band.new,red,0.2303646,3.969997,1632.0,364.6112060546875,94.69907085572105,18.86040435010784,0.24256028579263128
20260407T210738_489_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,3095.0,634.222412109375,100.29854920521261,18.79803201717042,0.22247989428987028
20260407T210742_461_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,3096.0,636.2098999023438,100.33095584469733,18.797681270533623,0.22310500268862232
20260407T210746_432_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2819.0,634.80908203125,91.35431670742952,18.899445960881756,0.2444881945233516
20260407T210750_404_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2821.0,633.8236083984375,91.41912998639896,18.898675935172346,0.24393558725210338
20260407T210754_376_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2823.0,633.3455810546875,91.4839432653684,18.897906455193464,0.24357892219308333
20260407T210758_348_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2819.0,633.2639770507812,91.35431670742952,18.899445960881756,0.24389311808585784
20260407T210802_320_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2819.0,632.8895263671875,91.35431670742952,18.899445960881756,0.24374890343272634
20260407T210806_291_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2819.0,633.083740234375,91.35431670742952,18.899445960881756,0.24382370229601313
20260407T210810_263_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2818.0,634.052734375,91.3219100679448,18.89983117862742,0.24428355348152506
20260407T210814_235_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2813.0,633.8677978515625,91.15987687052119,18.90175932014776,0.24464638042212636
20260407T210818_207_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2817.0,631.0816040039062,91.28950342846007,18.90021653309633,0.24322516771992939
20260407T210822_178_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2816.0,634.3926391601562,91.25709678897535,18.900602024385577,0.2445880995512009
20260407T210826_150_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2818.0,633.2404174804688,91.3219100679448,18.89983117862742,0.24397058951687187
20260407T210830_122_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2812.0,633.8488159179688,91.12747023103647,18.902145359691296,0.244726052433193
20260407T210834_094_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.0,634.1438598632812,91.71078974176146,18.895217561750037,0.24328268150302634
20260407T210838_066_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2829.0,634.8555297851562,91.67838310227674,18.895601281918285,0.2436417987584815
20260407T210842_037_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2828.0,633.0062866210938,91.64597646279202,18.895985137748607,0.243018007561712
20260407T210846_009_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2828.0,634.6767578125,91.64597646279202,18.895985137748607,0.24365931964534346
20260407T210849_981_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2829.0,633.9064331054688,91.67838310227674,18.895601281918285,0.24327755900410303
20260407T210853_953_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2826.0,632.9232788085938,91.58116318382255,18.896753256779412,0.24315810467179416
20260407T210857_925_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.0,634.16650390625,91.71078974176146,18.895217561750037,0.24329136865406917
20260407T210901_896_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2832.0,634.55712890625,91.7756030207309,18.894450528016435,0.24326930609234312
20260407T210905_868_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.0,634.7608032226562,91.71078974176146,18.895217561750037,0.24351936539181554
20260407T210909_840_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2826.0,633.6795043945312,91.58116318382255,18.896753256779412,0.2434486333762005
20260407T210913_812_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2831.0,635.0572509765625,91.74319638124618,18.894833977148004,0.2435470354592914
20260407T210917_784_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2826.0,633.8475952148438,91.58116318382255,18.896753256779412,0.24351321094294265
20260407T210921_755_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2828.0,634.7860717773438,91.64597646279202,18.895985137748607,0.2437012864669951
20260407T210925_727_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.0,633.0619506835938,91.71078974176146,18.895217561750037,0.2428676183240911
